alpha,rigidity_min,collapse_generation
0.14979131886477462,0.07917656373713108,301.0
0.15060934891485808,0.1727158948675717,301.0
0.15142737896494157,0.0921157419697176,301.0
0.15224540901502503,0.1364738482853708,301.0
0.1530634390651085,0.020883534136230224,301.0
0.153881469115192,0.005949161709029573,301.0
0.15469949916527545,0.10413694721741343,301.0
0.1555175292153589,0.07300569800569469,301.0
0.1563355592654424,0.084601496002048,301.0
0.15715358931552587,0.05064715813157854,301.0
0.15797161936560933,0.027237354085595897,301.0
0.15878964941569282,0.18876330908838326,301.0
0.15960767946577628,0.18992044021096752,301.0
0.16042570951585977,0.07110438729084602,301.0
0.16124373956594323,0.0443817342226723,301.0
0.1620617696160267,0.1344410876132863,301.0
0.1628797996661102,0.06971677559840835,301.0
0.16369782971619365,0.10881648054663186,301.0
0.1645158597662771,0.0784413212238065,301.0
0.1653338898163606,0.048366739031654754,301.0
0.16615191986644406,0.018588294398392692,301.0
0.16696994991652753,0.010898365245211868,301.0
0.16778797996661102,0.04009750758668668,301.0
0.16860601001669448,0.039381153304254866,301.0
0.16942404006677794,0.09764989899985115,301.0
0.17024207011686143,0.06420233463029018,301.0
0.1710601001669449,0.04215747055154245,301.0
0.17187813021702839,0.012732095490697403,301.0
0.17269616026711185,0.20874574971496604,301.0
0.1735141903171953,0.08202443280952099,301.0
0.1743322203672788,0.209618874773141,301.0
0.17515025041736226,0.2112056321501476,301.0
0.17596828046744573,0.1327020365806203,301.0
0.17678631051752922,0.08839703051965396,301.0
0.17760434056761268,0.1149193548383507,301.0
0.17842237061769614,0.050000000000127685,301.0
0.17924040066777963,0.053772766695386824,301.0
0.1800584307178631,0.13113525665037357,301.0
0.18087646076794656,0.1083369707551287,301.0
0.18169449081803005,0.014865481076150584,301.0
0.1825125208681135,0.08033362598770553,301.0
0.18333055091819697,0.009935419771521155,301.0
0.18414858096828046,0.08410378765283172,301.0
0.18496661101836392,0.131541725600848,301.0
0.18578464106844741,0.22266139657376297,301.0
0.18660267111853088,0.008695652173533288,301.0
0.18742070116861434,0.02017252820172255,301.0
0.18823873121869783,0.024717514124134955,301.0
0.1890567612687813,0.07704402515616576,301.0
0.18987479131886476,0.008519003931622703,301.0
0.19069282136894825,0.08905228758169254,301.0
0.1915108514190317,0.04648482520162021,301.0
0.19232888146911517,0.014160051491072157,301.0
0.19314691151919866,0.1774061108950252,301.0
0.19396494156928212,0.03071017274459233,301.0
0.19478297161936559,0.12312312312312385,301.0
0.19560100166944908,0.10702087286520827,301.0
0.19641903171953254,0.0298368298368408,301.0
0.19723706176961603,0.07004105125058127,301.0
0.1980550918196995,0.04910018122813692,301.0
0.19887312186978295,0.0283315844700946,301.0
0.19969115191986644,0.007733143836474939,301.0
0.2005091819699499,0.012697223262977704,301.0
0.20132721202003337,0.032961565570711546,301.0
0.20214524207011686,0.05306189866622616,301.0
0.20296327212020032,0.07300020563438121,301.0
0.20378130217028378,0.0927784377176084,301.0
0.20459933222036727,0.10308529945548435,301.0
0.20541736227045074,0.13186232679101123,301.0
0.2062353923205342,0.15117173270732892,301.0
0.2070534223706177,0.1289940828402042,301.0
0.20787145242070115,0.18331053351452956,301.0
0.20868948247078464,0.07664562669048926,301.0
0.2095075125208681,0.16244057052285918,301.0
0.21032554257095157,0.06880457693466065,301.0
0.21114357262103506,0.21048689138575857,301.0
0.21196160267111852,0.150740242260191,301.0
0.21277963272120198,0.029581252400996298,301.0
0.21359766277128547,0.05487305487285423,301.0
0.21441569282136894,0.025246091488123554,301.0
0.2152337228714524,0.17424657534245933,301.0
0.2160517529215359,0.059354838709032576,301.0
0.21686978297161935,0.015753424657295866,301.0
0.21768781302170281,0.0159118727038094,301.0
0.2185058430717863,0.21934945788129817,301.0
0.21932387312186977,0.21258503401360565,301.0
0.22014190317195323,0.15676544590439045,301.0
0.22095993322203672,0.09780109226789226,301.0
0.22177796327212018,0.03541851523218126,301.0
0.22259599332220367,0.029774658293311874,301.0
0.22341402337228713,0.08560311284009318,301.0
0.2242320534223706,0.14929383396486176,301.0
0.2250500834724541,0.07871433256801458,301.0
0.22586811352253755,0.05825489697274074,301.0
0.226686143572621,0.10168506682140409,301.0
0.2275041736227045,0.10711150131693435,301.0
0.22832220367278797,0.2742062450800166,301.0
0.22914023372287143,0.05991328340558997,301.0
0.22995826377295492,0.13150770512286647,301.0
0.23077629382303838,0.0011926704976639342,301.0
0.23159432387312184,0.12716476991587689,301.0
0.23241235392320533,0.22688821752263755,301.0
0.2332303839732888,0.08803235783963849,301.0
0.2340484140233723,0.012840466926016635,301.0
0.23486644407345575,0.12010479867622327,301.0
0.2356844741235392,0.10385369039842372,301.0
0.2365025041736227,0.22828503864751304,301.0
0.23732053422370616,0.1051423324149273,301.0
0.23813856427378963,0.018815812187106557,301.0
0.23895659432387312,0.18486044643169017,301.0
0.23977462437395658,0.13775510204079916,301.0
0.24059265442404004,0.14718162839232876,301.0
0.24141068447412353,0.025798816568030833,301.0
0.242228714524207,0.12832971501430124,301.0
0.24304674457429046,0.11443486622935076,301.0
0.24386477462437395,0.06292517006800899,301.0
0.2446828046744574,0.017120622567690254,301.0
